Order_ID,Account_ID,Order_Date,Year,Month,Month_Name,Total_Quantity,Sales_USD,Rep_ID,Region_ID,Region_Name
1929,2461,2015-08-10 00:00:00,2015,8,Aug,185,1028.84,321750,2,Midwest
1930,2461,2015-09-09 00:00:00,2015,9,Sep,362,1806.38,321750,2,Midwest
1931,2461,2015-10-09 00:00:00,2015,10,Oct,91,507.87,321750,2,Midwest
1932,2461,2015-11-07 00:00:00,2015,11,Nov,205,1072.95,321750,2,Midwest
1933,2461,2015-12-06 00:00:00,2015,12,Dec,167,883.33,321750,2,Midwest
1934,2461,2016-01-05 00:00:00,2016,1,Jan,217,1286.28,321750,2,Midwest
1935,2461,2016-02-03 00:00:00,2016,2,Feb,577,3788.25,321750,2,Midwest
1936,2461,2016-03-04 00:00:00,2016,3,Mar,155,776.58,321750,2,Midwest
1937,2461,2016-04-03 00:00:00,2016,4,Apr,196,1114.95,321750,2,Midwest
1938,2461,2016-06-01 00:00:00,2016,6,Jun,156,843.54,321750,2,Midwest
1939,2461,2016-07-01 00:00:00,2016,7,Jul,4259,34016.55,321750,2,Midwest
1940,2471,2016-07-17 00:00:00,2016,7,Jul,417,2258.51,321760,2,Midwest
1941,2471,2016-08-16 00:00:00,2016,8,Aug,326,1686.74,321760,2,Midwest
1942,2471,2016-09-14 00:00:00,2016,9,Sep,354,1935.32,321760,2,Midwest
1943,2471,2016-10-14 00:00:00,2016,10,Oct,510,3091.26,321760,2,Midwest
1944,2471,2016-11-13 00:00:00,2016,11,Nov,284,1417.16,321760,2,Midwest
1945,2471,2016-12-12 00:00:00,2016,12,Dec,340,1804.18,321760,2,Midwest
1946,2481,2013-12-06 00:00:00,2013,12,Dec,539,2802.9,321740,2,Midwest
1947,2481,2014-01-05 00:00:00,2014,1,Jan,553,2854.47,321740,2,Midwest
1948,2481,2014-02-03 00:00:00,2014,2,Feb,523,2669.77,321740,2,Midwest
1949,2481,2014-03-04 00:00:00,2014,3,Mar,590,3178.59,321740,2,Midwest
1950,2481,2014-04-03 00:00:00,2014,4,Apr,505,2543.08,321740,2,Midwest
1951,2481,2014-05-02 00:00:00,2014,5,May,562,2836.92,321740,2,Midwest
1952,2481,2014-05-31 00:00:00,2014,5,May,541,2804.71,321740,2,Midwest
1953,2481,2014-06-29 00:00:00,2014,6,Jun,506,2540.57,321740,2,Midwest
1954,2481,2014-07-28 00:00:00,2014,7,Jul,510,2577.4,321740,2,Midwest
1955,2481,2014-08-27 00:00:00,2014,8,Aug,556,2851.94,321740,2,Midwest
1956,2481,2014-09-25 00:00:00,2014,9,Sep,594,3099.06,321740,2,Midwest
1957,2481,2014-10-24 00:00:00,2014,10,Oct,505,2557.51,321740,2,Midwest
1958,2481,2014-11-23 00:00:00,2014,11,Nov,515,2607.41,321740,2,Midwest
1959,2481,2014-12-22 00:00:00,2014,12,Dec,552,2936.49,321740,2,Midwest
1960,2481,2015-01-20 00:00:00,2015,1,Jan,536,2739.68,321740,2,Midwest
1961,2481,2015-02-18 00:00:00,2015,2,Feb,505,2519.95,321740,2,Midwest
1962,2481,2015-03-19 00:00:00,2015,3,Mar,524,2639.8,321740,2,Midwest
1963,2481,2015-04-18 00:00:00,2015,4,Apr,510,2628.11,321740,2,Midwest
1964,2481,2015-05-18 00:00:00,2015,5,May,641,3595.39,321740,2,Midwest
1965,2481,2015-06-16 00:00:00,2015,6,Jun,543,2797.07,321740,2,Midwest
1966,2481,2015-07-15 00:00:00,2015,7,Jul,529,2724.77,321740,2,Midwest
1967,2481,2015-08-13 00:00:00,2015,8,Aug,492,2483.25,321740,2,Midwest
1968,2481,2015-09-11 00:00:00,2015,9,Sep,861,4368.38,321740,2,Midwest
1969,2481,2015-10-11 00:00:00,2015,10,Oct,529,2784.3,321740,2,Midwest
1970,2481,2015-11-09 00:00:00,2015,11,Nov,877,5243.24,321740,2,Midwest
1971,2481,2015-12-08 00:00:00,2015,12,Dec,255,1615.47,321740,2,Midwest
1972,2481,2016-01-06 00:00:00,2016,1,Jan,513,2574.87,321740,2,Midwest
1973,2481,2016-02-04 00:00:00,2016,2,Feb,504,2559.96,321740,2,Midwest
1974,2481,2016-03-04 00:00:00,2016,3,Mar,537,2792.31,321740,2,Midwest
1975,2481,2016-04-03 00:00:00,2016,4,Apr,512,2572.38,321740,2,Midwest
1976,2481,2016-05-02 00:00:00,2016,5,May,506,2549.98,321740,2,Midwest
1977,2481,2016-06-01 00:00:00,2016,6,Jun,362,1866.38,321740,2,Midwest
1978,2481,2016-07-01 00:00:00,2016,7,Jul,524,2692.95,321740,2,Midwest
1979,2481,2016-07-31 00:00:00,2016,7,Jul,512,2579.88,321740,2,Midwest
1980,2481,2016-08-29 00:00:00,2016,8,Aug,521,2662.31,321740,2,Midwest
1981,2481,2016-09-28 00:00:00,2016,9,Sep,564,2985.68,321740,2,Midwest
1982,2481,2016-10-28 00:00:00,2016,10,Oct,496,2520.06,321740,2,Midwest
1983,2481,2016-11-27 00:00:00,2016,11,Nov,513,2597.39,321740,2,Midwest
1984,2481,2016-12-27 00:00:00,2016,12,Dec,391,1988.65,321740,2,Midwest
1985,2491,2016-11-11 00:00:00,2016,11,Nov,556,2821.39,321750,2,Midwest
1986,2491,2016-12-11 00:00:00,2016,12,Dec,527,2672.88,321750,2,Midwest
1987,2501,2016-03-21 00:00:00,2016,3,Mar,655,3319.75,321760,2,Midwest
1988,2501,2016-04-19 00:00:00,2016,4,Apr,533,2762.92,321760,2,Midwest
1989,2501,2016-05-19 00:00:00,2016,5,May,521,2676.07,321760,2,Midwest
1990,2501,2016-06-17 00:00:00,2016,6,Jun,501,2548.77,321760,2,Midwest
1991,2501,2016-07-16 00:00:00,2016,7,Jul,539,2789.77,321760,2,Midwest
1992,2501,2016-08-15 00:00:00,2016,8,Aug,508,2534.92,321760,2,Midwest
1993,2501,2016-09-13 00:00:00,2016,9,Sep,503,2529.97,321760,2,Midwest
1994,2501,2016-10-13 00:00:00,2016,10,Oct,5,40.6,321760,2,Midwest
1995,2501,2016-11-11 00:00:00,2016,11,Nov,513,2559.87,321760,2,Midwest
1996,2501,2016-12-10 00:00:00,2016,12,Dec,529,2734.83,321760,2,Midwest
1997,2511,2016-06-15 00:00:00,2016,6,Jun,508,2547.42,321760,2,Midwest
1998,2511,2016-07-15 00:00:00,2016,7,Jul,520,2667.3,321760,2,Midwest
1999,2511,2016-08-13 00:00:00,2016,8,Aug,538,2809.78,321760,2,Midwest
2000,2511,2016-09-12 00:00:00,2016,9,Sep,515,2632.39,321760,2,Midwest
2001,2511,2016-10-12 00:00:00,2016,10,Oct,528,2711.69,321760,2,Midwest
2002,2511,2016-11-11 00:00:00,2016,11,Nov,450,2296.19,321760,2,Midwest
2003,2511,2016-12-11 00:00:00,2016,12,Dec,548,2866.47,321760,2,Midwest
2004,2521,2016-05-14 00:00:00,2016,5,May,539,2779.73,321770,2,Midwest
2005,2521,2016-06-13 00:00:00,2016,6,Jun,503,2528.75,321770,2,Midwest
2006,2521,2016-07-12 00:00:00,2016,7,Jul,920,4668.38,321770,2,Midwest
2007,2521,2016-08-11 00:00:00,2016,8,Aug,25,194.18,321770,2,Midwest
2008,2521,2016-09-09 00:00:00,2016,9,Sep,573,3115.93,321770,2,Midwest
2009,2521,2016-10-08 00:00:00,2016,10,Oct,583,2996.16,321770,2,Midwest
2010,2521,2016-11-06 00:00:00,2016,11,Nov,603,3365.73,321770,2,Midwest
2011,2521,2016-12-06 00:00:00,2016,12,Dec,506,2524.94,321770,2,Midwest
2012,2531,2013-12-25 00:00:00,2013,12,Dec,146,738.54,321780,2,Midwest
2013,2531,2014-01-23 00:00:00,2014,1,Jan,100,540.28,321780,2,Midwest
2014,2531,2014-02-21 00:00:00,2014,2,Feb,174,928.95,321780,2,Midwest
2015,2531,2014-03-23 00:00:00,2014,3,Mar,173,994.71,321780,2,Midwest
2016,2531,2014-04-21 00:00:00,2014,4,Apr,289,1894.05,321780,2,Midwest
2017,2531,2014-05-20 00:00:00,2014,5,May,162,835.88,321780,2,Midwest
2018,2531,2014-06-18 00:00:00,2014,6,Jun,150,748.5,321780,2,Midwest
2019,2531,2014-07-17 00:00:00,2014,7,Jul,175,873.25,321780,2,Midwest
2020,2531,2014-08-16 00:00:00,2014,8,Aug,124,653.19,321780,2,Midwest
2021,2531,2014-09-14 00:00:00,2014,9,Sep,160,829.68,321780,2,Midwest
2022,2531,2014-10-14 00:00:00,2014,10,Oct,177,926.36,321780,2,Midwest
2023,2531,2014-11-12 00:00:00,2014,11,Nov,164,852.79,321780,2,Midwest
2024,2531,2014-12-11 00:00:00,2014,12,Dec,166,856.51,321780,2,Midwest
2025,2541,2013-12-21 00:00:00,2013,12,Dec,308,1593.26,321800,3,Southeast
2026,2541,2014-02-18 00:00:00,2014,2,Feb,386,2185.83,321800,3,Southeast
2027,2541,2014-03-20 00:00:00,2014,3,Mar,358,1924.65,321800,3,Southeast
2028,2541,2014-04-19 00:00:00,2014,4,Apr,285,1531.6,321800,3,Southeast
2029,2541,2014-05-18 00:00:00,2014,5,May,288,1487.12,321800,3,Southeast
2030,2541,2014-06-17 00:00:00,2014,6,Jun,351,1866.49,321800,3,Southeast
2031,2541,2014-07-17 00:00:00,2014,7,Jul,335,1781.12,321800,3,Southeast
2032,2541,2014-08-16 00:00:00,2014,8,Aug,356,1925.28,321800,3,Southeast
2033,2541,2014-09-15 00:00:00,2014,9,Sep,400,2287.66,321800,3,Southeast
2034,2541,2014-10-15 00:00:00,2014,10,Oct,510,3215.13,321800,3,Southeast
2035,2541,2014-11-13 00:00:00,2014,11,Nov,365,1991.47,321800,3,Southeast
2036,2541,2014-12-13 00:00:00,2014,12,Dec,376,2047.01,321800,3,Southeast
2037,2541,2015-01-11 00:00:00,2015,1,Jan,431,2516.7,321800,3,Southeast
2038,2541,2015-02-10 00:00:00,2015,2,Feb,354,1924.08,321800,3,Southeast
2039,2541,2015-03-11 00:00:00,2015,3,Mar,350,1850.28,321800,3,Southeast
2040,2541,2015-04-10 00:00:00,2015,4,Apr,253,1380.07,321800,3,Southeast
2041,2541,2015-05-10 00:00:00,2015,5,May,349,1811.51,321800,3,Southeast
2042,2541,2015-06-08 00:00:00,2015,6,Jun,349,1876.59,321800,3,Southeast
2043,2541,2015-07-07 00:00:00,2015,7,Jul,386,2080.69,321800,3,Southeast
2044,2541,2015-08-06 00:00:00,2015,8,Aug,365,1961.43,321800,3,Southeast
2045,2541,2015-09-04 00:00:00,2015,9,Sep,335,1753.03,321800,3,Southeast
2046,2541,2015-10-03 00:00:00,2015,10,Oct,427,2517.76,321800,3,Southeast
2047,2541,2015-11-02 00:00:00,2015,11,Nov,389,2176.19,321800,3,Southeast
2048,2541,2015-12-01 00:00:00,2015,12,Dec,315,1644.39,321800,3,Southeast
2049,2541,2015-12-30 00:00:00,2015,12,Dec,327,1762.44,321800,3,Southeast
2050,2541,2016-01-29 00:00:00,2016,1,Jan,357,1932.77,321800,3,Southeast
2051,2541,2016-02-27 00:00:00,2016,2,Feb,304,1644.56,321800,3,Southeast
2052,2541,2016-03-27 00:00:00,2016,3,Mar,306,1599.44,321800,3,Southeast
2053,2541,2016-04-25 00:00:00,2016,4,Apr,380,2039.37,321800,3,Southeast
2054,2541,2016-05-24 00:00:00,2016,5,May,486,2891.37,321800,3,Southeast
2055,2541,2016-06-23 00:00:00,2016,6,Jun,449,2600.36,321800,3,Southeast
2056,2541,2016-07-23 00:00:00,2016,7,Jul,182,1001.98,321800,3,Southeast
2057,2541,2016-08-22 00:00:00,2016,8,Aug,304,1556.96,321800,3,Southeast
2058,2541,2016-09-21 00:00:00,2016,9,Sep,406,2342.58,321800,3,Southeast
2059,2541,2016-10-21 00:00:00,2016,10,Oct,347,1817.79,321800,3,Southeast
2060,2541,2016-11-20 00:00:00,2016,11,Nov,312,1659.38,321800,3,Southeast
2061,2541,2016-12-19 00:00:00,2016,12,Dec,341,1832.32,321800,3,Southeast
2062,2551,2016-06-24 00:00:00,2016,6,Jun,528,2708.54,321810,3,Southeast
2063,2551,2016-07-23 00:00:00,2016,7,Jul,564,2956.39,321810,3,Southeast
2064,2551,2016-08-21 00:00:00,2016,8,Aug,523,2664.77,321810,3,Southeast
2065,2551,2016-09-20 00:00:00,2016,9,Sep,551,2856.44,321810,3,Southeast
2066,2551,2016-10-20 00:00:00,2016,10,Oct,260,1328.7,321810,3,Southeast
2067,2551,2016-11-18 00:00:00,2016,11,Nov,502,2551.93,321810,3,Southeast
2068,2551,2016-12-17 00:00:00,2016,12,Dec,498,2577.64,321810,3,Southeast
2069,2561,2016-11-23 00:00:00,2016,11,Nov,965,4925.47,321820,3,Southeast
2070,2561,2016-12-23 00:00:00,2016,12,Dec,126,758.25,321820,3,Southeast
2071,2571,2013-12-19 00:00:00,2013,12,Dec,332,1788.06,321830,3,Southeast
2072,2571,2014-01-17 00:00:00,2014,1,Jan,319,1649.31,321830,3,Southeast
2073,2571,2014-02-16 00:00:00,2014,2,Feb,319,1642.48,321830,3,Southeast
2074,2571,2014-03-18 00:00:00,2014,3,Mar,331,1854.37,321830,3,Southeast
2075,2571,2014-04-16 00:00:00,2014,4,Apr,334,1790.52,321830,3,Southeast
2076,2571,2014-05-16 00:00:00,2014,5,May,342,1859.95,321830,3,Southeast
2077,2571,2014-06-15 00:00:00,2014,6,Jun,371,2053.99,321830,3,Southeast
2078,2571,2014-07-15 00:00:00,2014,7,Jul,326,1717.51,321830,3,Southeast
2079,2571,2014-08-15 00:00:00,2014,8,Aug,315,1658.19,321830,3,Southeast
2080,2571,2014-09-12 00:00:00,2014,9,Sep,307,1556.93,321830,3,Southeast
2081,2571,2014-10-11 00:00:00,2014,10,Oct,353,1885.29,321830,3,Southeast
2082,2571,2014-11-09 00:00:00,2014,11,Nov,346,1879.77,321830,3,Southeast
2083,2581,2016-10-19 00:00:00,2016,10,Oct,148,886.81,321840,3,Southeast
2084,2581,2016-11-18 00:00:00,2016,11,Nov,121,700.72,321840,3,Southeast
2085,2581,2016-12-18 00:00:00,2016,12,Dec,146,904.31,321840,3,Southeast
2086,2591,2013-12-11 00:00:00,2013,12,Dec,367,1982.02,321850,3,Southeast
2087,2591,2014-01-10 00:00:00,2014,1,Jan,349,1899.76,321850,3,Southeast
2088,2591,2014-02-08 00:00:00,2014,2,Feb,314,1643.77,321850,3,Southeast
2089,2591,2014-03-09 00:00:00,2014,3,Mar,375,2119.68,321850,3,Southeast
2090,2591,2014-04-07 00:00:00,2014,4,Apr,675,3609.77,321850,3,Southeast
2091,2591,2014-05-07 00:00:00,2014,5,May,523,2765.5,321850,3,Southeast
2092,2591,2014-06-05 00:00:00,2014,6,Jun,370,1961.4,321850,3,Southeast
2093,2591,2014-07-04 00:00:00,2014,7,Jul,363,1971.51,321850,3,Southeast
2094,2591,2014-08-02 00:00:00,2014,8,Aug,425,2445.38,321850,3,Southeast
2095,2591,2014-08-31 00:00:00,2014,8,Aug,402,2225.98,321850,3,Southeast
2096,2591,2014-09-30 00:00:00,2014,9,Sep,388,2188.88,321850,3,Southeast
2097,2591,2014-10-29 00:00:00,2014,10,Oct,335,1819.25,321850,3,Southeast
2098,2591,2014-11-27 00:00:00,2014,11,Nov,368,2018.31,321850,3,Southeast
2099,2591,2014-12-27 00:00:00,2014,12,Dec,350,1910.36,321850,3,Southeast
2100,2591,2015-01-26 00:00:00,2015,1,Jan,318,1664.99,321850,3,Southeast
2101,2591,2015-02-24 00:00:00,2015,2,Feb,321,1649.29,321850,3,Southeast
2102,2591,2015-03-25 00:00:00,2015,3,Mar,326,1679.24,321850,3,Southeast
2103,2591,2015-04-23 00:00:00,2015,4,Apr,359,1940.84,321850,3,Southeast
2104,2591,2015-05-23 00:00:00,2015,5,May,374,2082.78,321850,3,Southeast
2105,2591,2015-06-22 00:00:00,2015,6,Jun,305,1551.95,321850,3,Southeast
2106,2591,2015-07-21 00:00:00,2015,7,Jul,365,2013.32,321850,3,Southeast
2107,2591,2015-08-19 00:00:00,2015,8,Aug,363,1975.23,321850,3,Southeast
2108,2591,2015-09-18 00:00:00,2015,9,Sep,315,1646.3,321850,3,Southeast
2109,2591,2015-10-17 00:00:00,2015,10,Oct,368,1986.56,321850,3,Southeast
2110,2591,2015-11-15 00:00:00,2015,11,Nov,353,1936.61,321850,3,Southeast
2111,2591,2015-12-14 00:00:00,2015,12,Dec,145,1145.9,321850,3,Southeast
2112,2591,2016-01-12 00:00:00,2016,1,Jan,351,1897.22,321850,3,Southeast
2113,2591,2016-02-11 00:00:00,2016,2,Feb,372,2030.81,321850,3,Southeast
2114,2591,2016-04-10 00:00:00,2016,4,Apr,368,2026.5,321850,3,Southeast
2115,2591,2016-05-10 00:00:00,2016,5,May,567,2829.33,321850,3,Southeast
2116,2591,2016-06-08 00:00:00,2016,6,Jun,350,1865.89,321850,3,Southeast
2117,2591,2016-07-08 00:00:00,2016,7,Jul,371,2042.04,321850,3,Southeast
2118,2591,2016-08-07 00:00:00,2016,8,Aug,292,1457.08,321850,3,Southeast
2119,2591,2016-09-04 00:00:00,2016,9,Sep,325,1712.42,321850,3,Southeast
2120,2591,2016-10-04 00:00:00,2016,10,Oct,303,1598.92,321850,3,Southeast
2121,2591,2016-11-03 00:00:00,2016,11,Nov,296,1527.04,321850,3,Southeast
2122,2591,2016-12-02 00:00:00,2016,12,Dec,324,1666.76,321850,3,Southeast
2123,2591,2016-12-31 00:00:00,2016,12,Dec,334,1787.39,321850,3,Southeast
2124,2601,2015-02-06 00:00:00,2015,2,Feb,493,2522.61,321860,3,Southeast
2125,2601,2015-03-07 00:00:00,2015,3,Mar,524,2668.54,321860,3,Southeast
2126,2601,2015-04-05 00:00:00,2015,4,Apr,593,3206.57,321860,3,Southeast
2127,2601,2015-05-05 00:00:00,2015,5,May,508,2584.98,321860,3,Southeast
2128,2601,2015-06-03 00:00:00,2015,6,Jun,497,2523.16,321860,3,Southeast
2129,2601,2015-07-02 00:00:00,2015,7,Jul,544,2831.51,321860,3,Southeast
2130,2601,2015-07-31 00:00:00,2015,7,Jul,500,2495,321860,3,Southeast
2131,2601,2015-08-29 00:00:00,2015,8,Aug,549,2833.96,321860,3,Southeast
2132,2601,2015-09-28 00:00:00,2015,9,Sep,697,3988.03,321860,3,Southeast
2133,2601,2015-10-28 00:00:00,2015,10,Oct,524,2630.41,321860,3,Southeast
2134,2601,2015-11-27 00:00:00,2015,11,Nov,540,2709.6,321860,3,Southeast
2135,2611,2015-11-20 00:00:00,2015,11,Nov,509,2611.84,321870,3,Southeast
2136,2611,2015-12-20 00:00:00,2015,12,Dec,601,3238.99,321870,3,Southeast
2137,2611,2016-01-19 00:00:00,2016,1,Jan,512,2554.88,321870,3,Southeast
2138,2611,2016-02-17 00:00:00,2016,2,Feb,442,2240.01,321870,3,Southeast
2139,2611,2016-03-17 00:00:00,2016,3,Mar,523,2666.09,321870,3,Southeast
2140,2611,2016-04-16 00:00:00,2016,4,Apr,560,2949.48,321870,3,Southeast
2141,2611,2016-05-15 00:00:00,2016,5,May,527,2706.7,321870,3,Southeast
2142,2611,2016-06-13 00:00:00,2016,6,Jun,525,2692.31,321870,3,Southeast
2143,2611,2016-07-13 00:00:00,2016,7,Jul,508,2578.74,321870,3,Southeast
2144,2611,2016-08-12 00:00:00,2016,8,Aug,517,2614.26,321870,3,Southeast
2145,2611,2016-09-11 00:00:00,2016,9,Sep,509,2615.03,321870,3,Southeast
2146,2611,2016-10-11 00:00:00,2016,10,Oct,513,2622.37,321870,3,Southeast
2147,2611,2016-11-10 00:00:00,2016,11,Nov,539,2777.11,321870,3,Southeast
2148,2611,2016-12-09 00:00:00,2016,12,Dec,521,2617.29,321870,3,Southeast
2149,2621,2016-10-15 00:00:00,2016,10,Oct,173,885.77,321880,3,Southeast
2150,2621,2016-11-14 00:00:00,2016,11,Nov,146,741.04,321880,3,Southeast
2151,2621,2016-12-14 00:00:00,2016,12,Dec,194,1011.86,321880,3,Southeast
2152,2631,2013-12-23 00:00:00,2013,12,Dec,499,2535.01,321890,3,Southeast
2153,2631,2014-01-21 00:00:00,2014,1,Jan,698,4015.52,321890,3,Southeast
2154,2631,2014-02-19 00:00:00,2014,2,Feb,958,6223.25,321890,3,Southeast
2155,2631,2014-03-20 00:00:00,2014,3,Mar,472,2357.78,321890,3,Southeast
2156,2631,2014-04-18 00:00:00,2014,4,Apr,494,2498.84,321890,3,Southeast
2157,2631,2014-06-16 00:00:00,2014,6,Jun,553,2838.94,321890,3,Southeast
2158,2631,2014-07-15 00:00:00,2014,7,Jul,506,2549.94,321890,3,Southeast
2159,2631,2014-08-14 00:00:00,2014,8,Aug,540,2800.35,321890,3,Southeast
2160,2631,2014-09-13 00:00:00,2014,9,Sep,520,2689.23,321890,3,Southeast
2161,2631,2014-10-13 00:00:00,2014,10,Oct,507,2562.43,321890,3,Southeast
2162,2631,2014-11-12 00:00:00,2014,11,Nov,478,2417.72,321890,3,Southeast
2163,2631,2014-12-11 00:00:00,2014,12,Dec,610,3362.92,321890,3,Southeast
2164,2631,2015-01-10 00:00:00,2015,1,Jan,620,3414.69,321890,3,Southeast
2165,2631,2015-02-08 00:00:00,2015,2,Feb,509,2572.45,321890,3,Southeast
2166,2631,2015-03-09 00:00:00,2015,3,Mar,583,3140.75,321890,3,Southeast
2167,2631,2015-04-08 00:00:00,2015,4,Apr,535,2762.78,321890,3,Southeast
2168,2631,2015-05-08 00:00:00,2015,5,May,463,2386.67,321890,3,Southeast
2169,2631,2015-06-07 00:00:00,2015,6,Jun,637,3723.25,321890,3,Southeast
2170,2631,2015-07-07 00:00:00,2015,7,Jul,545,2799.67,321890,3,Southeast
2171,2631,2015-08-06 00:00:00,2015,8,Aug,555,2877.01,321890,3,Southeast
2172,2631,2015-09-04 00:00:00,2015,9,Sep,507,2549.93,321890,3,Southeast
2173,2631,2015-10-04 00:00:00,2015,10,Oct,555,2901.44,321890,3,Southeast
2174,2631,2015-11-02 00:00:00,2015,11,Nov,535,2762.19,321890,3,Southeast
2175,2631,2015-12-01 00:00:00,2015,12,Dec,531,2732.84,321890,3,Southeast
2176,2631,2015-12-31 00:00:00,2015,12,Dec,635,3246.9,321890,3,Southeast
2177,2631,2016-01-29 00:00:00,2016,1,Jan,505,2534.95,321890,3,Southeast
2178,2631,2016-02-28 00:00:00,2016,2,Feb,559,2885.08,321890,3,Southeast
2179,2631,2016-03-29 00:00:00,2016,3,Mar,651,3623.04,321890,3,Southeast
2180,2631,2016-04-27 00:00:00,2016,4,Apr,544,2844.13,321890,3,Southeast
2181,2631,2016-05-27 00:00:00,2016,5,May,559,2951.91,321890,3,Southeast
2182,2631,2016-06-26 00:00:00,2016,6,Jun,588,3168.08,321890,3,Southeast
2183,2631,2016-07-25 00:00:00,2016,7,Jul,525,2685.38,321890,3,Southeast
2184,2631,2016-08-23 00:00:00,2016,8,Aug,695,3951.76,321890,3,Southeast
2185,2631,2016-09-21 00:00:00,2016,9,Sep,584,2989.2,321890,3,Southeast
2186,2631,2016-10-20 00:00:00,2016,10,Oct,529,2699.71,321890,3,Southeast
2187,2631,2016-11-18 00:00:00,2016,11,Nov,522,2643.56,321890,3,Southeast
2188,2631,2016-12-17 00:00:00,2016,12,Dec,616,3088.84,321890,3,Southeast
2189,2641,2016-03-27 00:00:00,2016,3,Mar,521,2651.09,321800,3,Southeast
2190,2641,2016-04-25 00:00:00,2016,4,Apr,517,2658.04,321800,3,Southeast
2191,2641,2016-05-24 00:00:00,2016,5,May,520,2633.58,321800,3,Southeast
2192,2641,2016-06-23 00:00:00,2016,6,Jun,485,2420.15,321800,3,Southeast
2193,2641,2016-07-22 00:00:00,2016,7,Jul,525,2748.08,321800,3,Southeast
2194,2641,2016-08-20 00:00:00,2016,8,Aug,499,2562.59,321800,3,Southeast
2195,2641,2016-09-19 00:00:00,2016,9,Sep,547,2760.83,321800,3,Southeast
2196,2641,2016-10-19 00:00:00,2016,10,Oct,597,3241.87,321800,3,Southeast
2197,2641,2016-11-17 00:00:00,2016,11,Nov,523,2647.27,321800,3,Southeast
2198,2641,2016-12-16 00:00:00,2016,12,Dec,512,2589.88,321800,3,Southeast
2199,2651,2016-04-21 00:00:00,2016,4,Apr,171,979.04,321810,3,Southeast
2200,2651,2016-05-21 00:00:00,2016,5,May,154,900.96,321810,3,Southeast
2201,2651,2016-06-19 00:00:00,2016,6,Jun,148,868.01,321810,3,Southeast
2202,2651,2016-07-19 00:00:00,2016,7,Jul,169,1024.08,321810,3,Southeast
2203,2651,2016-08-17 00:00:00,2016,8,Aug,179,1094,321810,3,Southeast
2204,2651,2016-09-16 00:00:00,2016,9,Sep,157,953.43,321810,3,Southeast
2205,2651,2016-10-15 00:00:00,2016,10,Oct,205,1417.21,321810,3,Southeast
2206,2651,2016-11-13 00:00:00,2016,11,Nov,177,1083.98,321810,3,Southeast
2207,2661,2016-06-02 00:00:00,2016,6,Jun,140,786.73,321820,3,Southeast
2208,2661,2016-07-02 00:00:00,2016,7,Jul,144,853.72,321820,3,Southeast
2209,2661,2016-07-31 00:00:00,2016,7,Jul,147,827.43,321820,3,Southeast
2210,2661,2016-08-30 00:00:00,2016,8,Aug,177,1092.74,321820,3,Southeast
2211,2661,2016-09-28 00:00:00,2016,9,Sep,125,780.78,321820,3,Southeast
2212,2661,2016-10-27 00:00:00,2016,10,Oct,190,1120.74,321820,3,Southeast
2213,2661,2016-11-25 00:00:00,2016,11,Nov,180,1129.11,321820,3,Southeast
2214,2661,2016-12-24 00:00:00,2016,12,Dec,202,1303.16,321820,3,Southeast
2215,2671,2014-12-17 00:00:00,2014,12,Dec,198,1253.87,321830,3,Southeast
2216,2671,2015-01-15 00:00:00,2015,1,Jan,177,1075.89,321830,3,Southeast
2217,2671,2015-02-13 00:00:00,2015,2,Feb,170,1003.48,321830,3,Southeast
2218,2671,2015-03-14 00:00:00,2015,3,Mar,142,818.13,321830,3,Southeast
2219,2671,2015-04-12 00:00:00,2015,4,Apr,730,5403.04,321830,3,Southeast
2220,2671,2015-05-11 00:00:00,2015,5,May,122,773.37,321830,3,Southeast
2221,2671,2015-06-09 00:00:00,2015,6,Jun,193,1118.82,321830,3,Southeast
2222,2671,2015-07-09 00:00:00,2015,7,Jul,197,1198.84,321830,3,Southeast
2223,2671,2015-08-08 00:00:00,2015,8,Aug,138,788.62,321830,3,Southeast
2224,2671,2015-09-07 00:00:00,2015,9,Sep,132,741.89,321830,3,Southeast
2225,2671,2015-10-07 00:00:00,2015,10,Oct,174,1017.75,321830,3,Southeast
2226,2671,2015-11-06 00:00:00,2015,11,Nov,128,686.22,321830,3,Southeast
2227,2671,2016-01-04 00:00:00,2016,1,Jan,137,798.71,321830,3,Southeast
2228,2671,2016-02-02 00:00:00,2016,2,Feb,218,1412.94,321830,3,Southeast
2229,2671,2016-03-02 00:00:00,2016,3,Mar,139,803.14,321830,3,Southeast
2230,2671,2016-04-01 00:00:00,2016,4,Apr,168,1041.67,321830,3,Southeast
2231,2671,2016-04-30 00:00:00,2016,4,Apr,171,1043.47,321830,3,Southeast
2232,2671,2016-05-30 00:00:00,2016,5,May,159,941.03,321830,3,Southeast
2233,2671,2016-06-29 00:00:00,2016,6,Jun,166,991.61,321830,3,Southeast
2234,2671,2016-07-29 00:00:00,2016,7,Jul,105,548.95,321830,3,Southeast
2235,2671,2016-08-27 00:00:00,2016,8,Aug,125,708.26,321830,3,Southeast
2236,2671,2016-09-25 00:00:00,2016,9,Sep,164,985.41,321830,3,Southeast
2237,2671,2016-10-25 00:00:00,2016,10,Oct,193,1316.42,321830,3,Southeast
2238,2671,2016-11-23 00:00:00,2016,11,Nov,141,852.51,321830,3,Southeast
2239,2671,2016-12-23 00:00:00,2016,12,Dec,137,798.81,321830,3,Southeast
